customer_id,segment_name,recency_days,frequency_180d,monetary_180d,sessions_30d,ticket_count_90d,return_rate_180d,category_diversity_180d,campaign_clicks_30d,churn_next_60d
CUST01153,Discount Sensitive,33,1,714.43,7,1,1.0,1,1,1
CUST01154,Loyal Customers,55,2,1966.93,11,0,0.0,2,3,0
CUST01155,Champions,1,2,1251.41,12,2,1.0,2,0,0
CUST01156,Loyal Customers,7,2,807.15,5,0,0.0,2,0,0
CUST01157,Dormant Customers,0,1,738.92,7,0,0.0,1,1,0
CUST01158,Champions,42,3,3891.19,11,0,0.0,3,0,0
CUST01159,Loyal Customers,68,2,1438.23,2,0,0.0,2,0,0
CUST01160,At Risk,166,1,943.21,2,0,0.0,1,0,1
CUST01161,At Risk,154,2,1442.53,5,0,0.5,2,0,1
CUST01162,Dormant Customers,175,1,377.52,1,0,0.0,1,0,0
CUST01163,Dormant Customers,375,0,0.0,3,0,0.0,0,0,1
CUST01164,Discount Sensitive,37,1,965.68,15,0,0.0,1,0,1
CUST01165,Dormant Customers,155,1,380.89,5,0,0.0,1,0,1
CUST01166,High Value But Unhappy,41,2,1845.94,2,1,0.0,1,0,1
CUST01167,Loyal Customers,23,4,3206.29,3,0,0.0,4,0,0
CUST01168,Dormant Customers,14,1,510.5,8,0,0.0,1,2,0
CUST01169,High Value But Unhappy,54,1,1183.74,13,1,1.0,1,5,0
CUST01170,Dormant Customers,139,1,294.87,2,0,0.0,1,0,1
CUST01171,Discount Sensitive,132,1,744.73,3,0,0.0,1,0,0
CUST01172,Loyal Customers,27,3,3081.49,4,0,0.0,2,0,0
CUST01173,Loyal Customers,78,2,969.44,9,0,0.0,2,0,0
CUST01174,Dormant Customers,89,1,398.68,10,0,0.0,1,1,1
CUST01175,Loyal Customers,48,3,2166.05,9,0,0.0,2,1,0
CUST01176,Dormant Customers,215,0,0.0,6,0,0.0,0,1,1
CUST01177,Loyal Customers,56,3,2144.58,0,0,0.0,3,0,0
CUST01178,Loyal Customers,67,3,1298.14,10,0,0.0,2,1,1
CUST01179,Dormant Customers,108,1,536.83,5,0,0.0,1,0,1
CUST01180,High Value But Unhappy,23,2,2328.54,2,2,1.0,2,1,0
CUST01181,Dormant Customers,137,1,296.32,2,0,0.0,1,0,1
CUST01182,Discount Sensitive,108,1,520.96,8,0,0.0,1,0,0
CUST01183,Dormant Customers,6,1,568.08,0,0,0.0,1,0,0
CUST01184,Champions,30,3,1606.64,5,0,0.0,3,1,0
CUST01185,Loyal Customers,23,2,1286.63,1,0,0.0,2,2,0
CUST01186,Loyal Customers,153,2,2183.8,1,0,0.0,1,0,1
CUST01187,High Value But Unhappy,26,3,1729.96,3,1,0.0,3,0,0
CUST01188,Discount Sensitive,92,2,688.52,14,1,0.5,2,3,1
CUST01189,Loyal Customers,161,2,2721.23,7,0,0.0,1,0,1
CUST01190,Loyal Customers,27,3,1339.05,3,0,0.0,3,0,0
CUST01191,Discount Sensitive,52,1,510.71,1,0,0.0,1,0,1
CUST01192,Champions,24,3,1408.4,11,0,0.0,2,0,0
CUST01193,Dormant Customers,457,0,0.0,0,0,0.0,0,0,1
CUST01194,High Value But Unhappy,85,2,1089.0,2,1,0.5,2,1,1
CUST01195,Dormant Customers,94,1,542.27,4,0,1.0,1,0,1
CUST01196,Loyal Customers,111,2,2239.79,9,0,0.5,2,1,1
CUST01197,Discount Sensitive,77,2,406.22,3,0,0.0,1,3,1
CUST01198,Dormant Customers,31,1,592.73,5,1,0.0,1,0,0
CUST01199,Dormant Customers,359,0,0.0,1,0,0.0,0,0,1
CUST01200,Dormant Customers,58,1,524.27,5,0,0.0,1,1,0
CUST01201,Dormant Customers,158,1,842.85,7,0,0.0,1,0,1
CUST01202,Dormant Customers,132,1,650.67,10,0,0.0,1,3,1
CUST01203,Discount Sensitive,60,1,149.0,4,0,0.0,1,0,0
CUST01204,Discount Sensitive,81,1,493.88,0,0,0.0,1,0,0
CUST01205,Dormant Customers,262,0,0.0,1,0,0.0,0,0,1
CUST01206,Dormant Customers,73,1,819.46,10,0,0.0,1,0,1
CUST01207,Discount Sensitive,110,1,350.93,0,0,0.0,1,0,1
CUST01208,Dormant Customers,95,2,834.32,1,0,0.0,2,2,0
CUST01209,Loyal Customers,14,2,674.55,5,0,0.0,2,1,0
CUST01210,Dormant Customers,266,0,0.0,0,0,0.0,0,1,1
CUST01211,Champions,5,3,2452.85,8,2,0.333,3,1,0
CUST01212,Loyal Customers,20,2,2285.58,0,0,0.0,2,1,0
CUST01213,Dormant Customers,163,1,492.41,3,0,0.0,1,1,1
CUST01214,At Risk,124,1,1069.42,2,0,0.0,1,0,1
CUST01215,Loyal Customers,80,2,1232.11,0,0,0.0,1,2,0
CUST01216,Dormant Customers,107,1,1022.33,10,0,0.0,1,2,1
CUST01217,Dormant Customers,163,1,630.07,6,0,0.0,1,0,1
CUST01218,Dormant Customers,0,1,738.52,6,0,0.0,1,0,0
CUST01219,Dormant Customers,86,2,832.04,5,1,0.0,1,0,0
CUST01220,Dormant Customers,98,1,1095.74,1,0,0.0,1,0,1
CUST01221,Dormant Customers,13,1,405.2,6,0,0.0,1,0,0
CUST01222,Dormant Customers,18,1,1199.39,0,0,0.0,1,1,0
CUST01223,Loyal Customers,118,3,1444.4,1,0,0.0,3,0,1
CUST01224,Dormant Customers,33,1,1005.1,7,0,0.0,1,2,1
CUST01225,Dormant Customers,97,1,620.28,3,1,0.0,1,0,1
CUST01226,Champions,37,3,1546.94,6,1,0.667,3,0,1
CUST01227,Champions,43,3,1385.66,8,1,0.333,3,0,1
CUST01228,Dormant Customers,212,0,0.0,1,0,0.0,0,0,1
CUST01229,Dormant Customers,147,1,484.49,5,0,0.0,1,0,1
CUST01230,Dormant Customers,112,1,370.67,2,0,0.0,1,0,1
CUST01231,Dormant Customers,226,0,0.0,0,0,0.0,0,0,0
CUST01232,Dormant Customers,183,0,0.0,8,0,0.0,0,0,1
CUST01233,Dormant Customers,64,1,551.18,8,0,0.0,1,0,0
CUST01234,Loyal Customers,115,2,1809.4,3,0,0.0,2,1,1
CUST01235,Dormant Customers,161,1,522.53,3,0,0.0,1,1,1
CUST01236,Loyal Customers,6,3,971.97,8,0,0.0,3,0,0
CUST01237,Loyal Customers,103,2,1243.5,1,0,0.0,2,0,1
CUST01238,High Value But Unhappy,68,3,3438.43,1,1,0.0,3,1,0
CUST01239,Dormant Customers,193,0,0.0,7,0,0.0,0,0,0
CUST01240,Dormant Customers,19,1,434.11,10,0,0.0,1,2,1
CUST01241,Dormant Customers,38,1,185.08,9,0,0.0,1,0,0
CUST01242,Loyal Customers,29,5,6982.41,0,1,0.0,4,2,0
CUST01243,Loyal Customers,74,3,1470.48,8,0,0.0,1,0,1
CUST01244,Champions,34,2,2233.4,7,1,0.0,2,0,0
CUST01245,Dormant Customers,255,0,0.0,2,0,0.0,0,0,1
CUST01246,Dormant Customers,262,0,0.0,1,0,0.0,0,3,0
CUST01247,High Value But Unhappy,3,1,1439.66,12,1,0.0,1,2,0
CUST01248,Dormant Customers,103,1,1386.38,5,0,0.0,1,1,0
CUST01249,Loyal Customers,57,4,2733.47,12,0,0.0,3,4,0
CUST01250,Dormant Customers,175,1,612.27,0,0,0.0,1,2,0
CUST01251,Discount Sensitive,52,1,420.63,3,0,0.0,1,1,1
CUST01252,Loyal Customers,38,2,2038.93,1,0,0.0,2,0,1
CUST01253,Loyal Customers,99,2,2035.62,13,0,0.0,2,1,1
CUST01254,High Value But Unhappy,76,2,2465.71,3,1,0.0,1,0,0
CUST01255,High Value But Unhappy,78,1,2060.75,8,1,0.0,1,0,0
CUST01256,Dormant Customers,286,0,0.0,3,0,0.0,0,1,1
CUST01257,Loyal Customers,27,2,765.27,4,1,0.5,1,0,1
CUST01258,Dormant Customers,250,0,0.0,7,0,0.0,0,0,1
CUST01259,Dormant Customers,94,1,694.35,0,1,1.0,1,0,1
CUST01260,Dormant Customers,9,1,913.67,4,0,0.0,1,0,0
CUST01261,Dormant Customers,18,1,345.05,1,0,0.0,1,0,0
CUST01262,Discount Sensitive,25,1,195.09,11,0,0.0,1,2,1
CUST01263,Champions,32,4,2970.8,5,1,0.25,2,1,0
CUST01264,Dormant Customers,51,1,2114.74,6,0,0.0,1,1,1
CUST01265,Champions,15,2,1398.17,12,0,0.0,2,0,0
CUST01266,Loyal Customers,51,3,2447.06,8,0,0.0,3,0,0
CUST01267,Loyal Customers,58,2,769.57,2,1,0.0,1,1,0
CUST01268,Dormant Customers,19,1,471.22,5,1,1.0,1,2,1
CUST01269,Dormant Customers,57,1,534.09,4,0,0.0,1,1,0
CUST01270,Discount Sensitive,57,1,309.87,4,1,0.0,1,0,0
CUST01271,Dormant Customers,12,1,529.98,8,0,0.0,1,0,0
CUST01272,Dormant Customers,44,1,1860.0,1,0,0.0,1,0,0
CUST01273,Discount Sensitive,149,1,1219.74,1,0,0.0,1,0,1
CUST01274,Loyal Customers,25,2,802.94,15,0,0.0,1,0,0
CUST01275,Champions,34,3,2647.93,14,0,0.0,3,2,0
CUST01276,Discount Sensitive,120,1,412.12,3,0,0.0,1,0,0
CUST01277,Dormant Customers,99,1,732.91,6,0,0.0,1,2,1
CUST01278,Loyal Customers,65,2,791.53,1,0,0.0,2,0,0
CUST01279,Dormant Customers,101,1,1494.42,3,0,1.0,1,1,1
CUST01280,Champions,35,4,3888.23,5,0,0.0,4,0,0
CUST01281,Dormant Customers,215,0,0.0,4,0,0.0,0,0,1
CUST01282,Dormant Customers,78,1,499.65,5,1,0.0,1,0,1
CUST01283,Champions,40,8,5650.74,7,1,0.125,5,0,1
CUST01284,Dormant Customers,192,0,0.0,1,0,0.0,0,0,1
CUST01285,At Risk,124,2,938.91,3,0,0.0,1,0,1
CUST01286,Dormant Customers,226,0,0.0,2,0,0.0,0,0,0
CUST01287,Discount Sensitive,89,2,1153.33,3,0,0.0,2,0,0
CUST01288,Discount Sensitive,132,1,486.14,0,0,0.0,1,0,1
CUST01289,Dormant Customers,3,1,742.76,9,0,0.0,1,2,0
CUST01290,Loyal Customers,53,2,1164.42,9,0,0.0,2,0,0
CUST01291,Dormant Customers,193,0,0.0,3,0,0.0,0,0,0
CUST01292,Loyal Customers,41,2,2412.52,3,0,0.0,1,0,0
CUST01293,Loyal Customers,15,2,866.63,0,0,0.0,1,0,0
CUST01294,Discount Sensitive,3,1,750.26,9,0,0.0,1,0,0
CUST01295,Loyal Customers,121,3,1979.11,11,0,0.333,2,0,1
CUST01296,Discount Sensitive,16,1,416.31,2,0,0.0,1,0,0
CUST01297,Champions,2,4,1798.57,6,1,0.0,3,0,0
CUST01298,Dormant Customers,329,0,0.0,0,0,0.0,0,0,1
CUST01299,Dormant Customers,171,1,840.54,8,0,0.0,1,0,1
CUST01300,Champions,46,4,1939.2,10,1,0.0,3,0,0
CUST01301,Dormant Customers,85,2,884.57,4,0,0.0,1,0,1
CUST01302,Champions,1,5,3420.38,8,0,0.0,2,2,0
CUST01303,Dormant Customers,20,1,844.74,3,1,0.0,1,0,1
CUST01304,Loyal Customers,27,2,1145.58,8,0,0.0,1,0,0
CUST01305,Discount Sensitive,50,1,311.4,8,0,0.0,1,0,1
CUST01306,Loyal Customers,54,2,3337.79,2,0,0.0,1,2,0
CUST01307,Dormant Customers,234,0,0.0,4,0,0.0,0,2,1
CUST01308,Dormant Customers,119,1,380.96,5,0,0.0,1,1,1
CUST01309,Loyal Customers,73,3,1704.79,2,0,0.0,3,0,0
CUST01310,Loyal Customers,139,2,1213.35,8,0,0.0,2,1,0
CUST01311,Loyal Customers,43,2,1069.71,1,0,0.0,2,0,0
CUST01312,Champions,14,2,1611.51,5,0,0.0,2,0,0
CUST01313,Champions,4,2,1457.68,6,0,0.0,1,0,0
CUST01314,Loyal Customers,1,2,1066.73,5,0,0.0,2,0,0
CUST01315,Dormant Customers,222,0,0.0,1,0,0.0,0,0,1
CUST01316,Dormant Customers,120,1,407.44,13,0,0.0,1,2,1
CUST01317,Dormant Customers,256,0,0.0,1,0,0.0,0,0,1
CUST01318,Dormant Customers,130,1,396.5,2,0,0.0,1,1,1
CUST01319,Discount Sensitive,111,1,336.29,10,0,0.0,1,1,0
CUST01320,Dormant Customers,150,1,500.0,6,0,0.0,1,1,1
CUST01321,Loyal Customers,99,5,1878.1,12,0,0.0,3,2,0
CUST01322,Dormant Customers,96,1,564.8,2,0,0.0,1,0,1
CUST01323,Dormant Customers,276,0,0.0,3,0,0.0,0,0,1
CUST01324,Dormant Customers,227,0,0.0,1,0,0.0,0,1,1
CUST01325,Dormant Customers,186,0,0.0,1,0,0.0,0,0,0
CUST01326,At Risk,131,1,1411.39,3,0,0.0,1,0,1
CUST01327,Loyal Customers,83,3,3429.24,10,0,0.0,2,2,0
CUST01328,Loyal Customers,54,2,2001.3,5,0,0.0,1,0,0
CUST01329,Loyal Customers,61,3,1252.03,5,0,0.333,3,0,0
CUST01330,Champions,3,3,2794.39,6,0,0.0,2,0,0
CUST01331,Champions,14,3,1877.49,10,1,0.0,3,1,0
CUST01332,Champions,17,4,3364.3,7,0,0.0,2,0,0
CUST01333,Dormant Customers,47,1,420.65,2,0,0.0,1,1,1
CUST01334,At Risk,160,1,976.5,1,0,0.0,1,0,1
CUST01335,High Value But Unhappy,75,2,2371.6,6,1,0.0,2,0,0
CUST01336,Loyal Customers,1,2,910.67,0,0,0.0,2,0,1
CUST01337,Dormant Customers,49,1,793.95,14,0,0.0,1,1,0
CUST01338,Discount Sensitive,7,1,232.88,14,1,1.0,1,0,1
CUST01339,Dormant Customers,162,1,450.33,3,0,0.0,1,0,1
CUST01340,Dormant Customers,76,1,624.33,5,0,0.0,1,0,1
CUST01341,Dormant Customers,38,1,395.13,5,0,0.0,1,0,1
CUST01342,Loyal Customers,84,2,1049.9,10,0,0.0,2,0,1
CUST01343,Loyal Customers,4,3,1079.78,3,0,0.0,3,0,0
CUST01344,Dormant Customers,395,0,0.0,3,0,0.0,0,0,1
CUST01345,Dormant Customers,38,1,2465.11,7,0,0.0,1,0,0
CUST01346,Champions,38,3,2127.53,5,0,0.0,2,1,0
CUST01347,Discount Sensitive,128,1,316.63,3,0,0.0,1,0,1
CUST01348,Dormant Customers,140,1,659.62,3,0,0.0,1,0,1
CUST01349,Loyal Customers,83,2,2446.67,0,0,0.0,2,2,0
CUST01350,Dormant Customers,190,0,0.0,1,0,0.0,0,0,1
CUST01351,Discount Sensitive,30,1,542.87,7,1,1.0,1,0,1
CUST01352,Discount Sensitive,123,2,900.07,1,0,0.5,2,0,1
CUST01353,Dormant Customers,73,1,597.26,1,1,0.0,1,1,0
CUST01354,Loyal Customers,2,2,1041.99,10,1,0.0,2,0,0
CUST01355,Dormant Customers,88,1,547.04,2,0,0.0,1,0,0
CUST01356,Dormant Customers,42,1,287.51,0,1,0.0,1,0,1
CUST01357,Discount Sensitive,126,1,230.99,2,0,0.0,1,0,1
CUST01358,Dormant Customers,18,1,862.52,14,0,0.0,1,3,0
CUST01359,Dormant Customers,106,2,1016.94,3,0,0.0,2,1,1
CUST01360,Dormant Customers,160,1,306.65,6,0,0.0,1,2,1
CUST01361,Dormant Customers,5,1,805.77,6,0,0.0,1,0,0
CUST01362,Dormant Customers,80,1,378.18,16,0,0.0,1,1,1
CUST01363,Dormant Customers,83,1,454.39,7,0,0.0,1,2,0
CUST01364,At Risk,148,1,1261.0,3,0,0.0,1,0,1
CUST01365,Dormant Customers,247,0,0.0,1,0,0.0,0,0,1
CUST01366,Discount Sensitive,98,1,149.0,4,0,0.0,1,0,1
CUST01367,Dormant Customers,56,1,363.62,8,1,0.0,1,1,1
CUST01368,Dormant Customers,308,0,0.0,8,0,0.0,0,3,1
CUST01369,Dormant Customers,24,1,477.43,10,1,1.0,1,2,0
CUST01370,At Risk,161,2,1246.04,2,0,0.0,2,0,0
CUST01371,Champions,8,2,2334.49,6,1,0.0,1,0,0
CUST01372,Dormant Customers,71,1,366.8,5,1,1.0,1,0,1
CUST01373,Discount Sensitive,45,1,291.54,4,0,0.0,1,0,1
CUST01374,Dormant Customers,88,1,282.0,5,0,0.0,1,0,1
CUST01375,Loyal Customers,64,2,1131.64,4,0,0.0,1,3,0
CUST01376,Dormant Customers,34,1,541.57,6,0,0.0,1,0,0
CUST01377,Discount Sensitive,9,1,387.27,10,1,0.0,1,0,0
CUST01378,Dormant Customers,117,1,348.74,14,0,0.0,1,0,1
CUST01379,Dormant Customers,186,0,0.0,6,0,0.0,0,1,1
CUST01380,Loyal Customers,44,2,729.75,1,0,0.0,1,1,0
CUST01381,Champions,2,6,4149.83,11,0,0.0,4,3,0
CUST01382,High Value But Unhappy,4,2,987.37,5,1,0.5,2,1,1
CUST01383,Champions,13,3,1697.28,14,1,0.0,2,0,0
CUST01384,Loyal Customers,145,2,3420.26,5,0,0.5,2,0,1
CUST01385,Champions,0,3,1753.84,10,1,0.333,3,4,0
CUST01386,Champions,14,4,5346.15,5,1,0.25,3,0,0
CUST01387,Dormant Customers,128,1,785.68,2,0,0.0,1,0,1
CUST01388,Dormant Customers,70,1,2996.98,1,0,0.0,1,0,1
CUST01389,Loyal Customers,70,2,1396.82,5,0,0.0,2,2,0
CUST01390,Champions,9,2,1232.27,11,0,0.0,2,1,0
CUST01391,Dormant Customers,94,1,972.01,11,0,0.0,1,1,0
CUST01392,Dormant Customers,16,1,1415.53,2,0,0.0,1,1,0
CUST01393,Dormant Customers,85,1,493.02,0,0,0.0,1,1,1
CUST01394,Champions,16,2,1313.81,15,0,0.0,2,1,0
CUST01395,Loyal Customers,32,4,3708.11,4,0,0.0,4,0,0
CUST01396,Dormant Customers,127,1,826.44,2,0,0.0,1,0,1
CUST01397,Champions,4,4,4264.14,12,0,0.0,4,0,0
CUST01398,High Value But Unhappy,57,1,1672.19,6,1,1.0,1,0,1
CUST01399,Champions,19,4,2045.41,10,1,0.25,3,1,0
CUST01400,Dormant Customers,134,1,328.61,1,0,0.0,1,0,1
CUST01401,Loyal Customers,75,2,1991.48,3,0,0.0,2,0,0
CUST01402,Dormant Customers,254,0,0.0,0,0,0.0,0,2,1
CUST01403,Dormant Customers,329,0,0.0,1,0,0.0,0,0,1
CUST01404,Dormant Customers,202,0,0.0,12,0,0.0,0,1,1
CUST01405,At Risk,140,1,1013.03,2,0,0.0,1,0,0
CUST01406,Dormant Customers,222,0,0.0,2,0,0.0,0,0,1
CUST01407,Dormant Customers,139,1,709.73,3,0,0.0,1,0,1
CUST01408,Dormant Customers,307,0,0.0,0,0,0.0,0,0,1
CUST01409,Loyal Customers,26,3,1087.52,1,0,0.0,1,0,0
CUST01410,Dormant Customers,146,2,670.94,11,0,0.0,2,0,0
CUST01411,Dormant Customers,183,0,0.0,0,0,0.0,0,0,0
CUST01412,Dormant Customers,91,1,348.68,9,0,0.0,1,0,1
CUST01413,Dormant Customers,234,0,0.0,2,0,0.0,0,0,1
CUST01414,Dormant Customers,30,1,453.66,10,1,0.0,1,1,0
CUST01415,Dormant Customers,9,1,509.5,9,0,0.0,1,0,0
CUST01416,High Value But Unhappy,50,3,2785.86,11,3,0.667,3,2,0
CUST01417,Discount Sensitive,149,1,461.24,3,0,0.0,1,0,1
CUST01418,Dormant Customers,176,1,785.78,10,0,0.0,1,1,1
CUST01419,Dormant Customers,41,1,1111.02,1,0,0.0,1,0,0
CUST01420,Loyal Customers,67,3,2895.91,14,1,0.0,3,1,0
CUST01421,High Value But Unhappy,46,1,1155.37,16,1,1.0,1,0,1
CUST01422,High Value But Unhappy,58,3,1353.3,3,1,0.333,2,0,0
CUST01423,Loyal Customers,41,2,840.35,5,0,0.0,1,0,0
CUST01424,Discount Sensitive,93,1,2318.97,3,0,0.0,1,0,0
CUST01425,Dormant Customers,48,1,1148.76,3,0,0.0,1,1,1
CUST01426,Dormant Customers,24,1,872.32,8,0,0.0,1,0,0
CUST01427,Champions,5,4,2185.26,11,2,0.0,3,2,0
CUST01428,Discount Sensitive,51,1,888.61,15,1,1.0,1,1,0
CUST01429,Loyal Customers,53,2,1434.61,4,0,0.0,1,2,0
CUST01430,Champions,5,3,2362.84,11,3,0.333,3,0,0
CUST01431,Dormant Customers,12,1,903.63,6,1,1.0,1,1,1
CUST01432,Dormant Customers,102,1,410.51,2,0,0.0,1,0,1
CUST01433,Dormant Customers,108,2,1057.64,8,0,0.5,2,0,1
CUST01434,Champions,5,4,1436.17,6,1,0.25,3,0,0
CUST01435,Dormant Customers,186,0,0.0,0,0,0.0,0,0,1
CUST01436,Champions,20,2,2235.76,18,0,0.0,2,1,0
CUST01437,Dormant Customers,246,0,0.0,2,0,0.0,0,0,1
CUST01438,Loyal Customers,157,2,2087.95,0,0,0.0,2,0,1
CUST01439,Champions,0,3,4431.7,7,1,0.0,2,0,0
CUST01440,High Value But Unhappy,6,3,3177.64,3,1,0.0,1,0,0
CUST01441,Dormant Customers,322,0,0.0,1,0,0.0,0,2,1
CUST01442,Loyal Customers,105,3,2184.02,9,0,0.333,2,1,0
CUST01443,Loyal Customers,20,3,3298.22,1,0,0.0,1,0,0
CUST01444,Loyal Customers,32,2,1096.85,2,0,0.0,2,1,1
CUST01445,Loyal Customers,115,2,1969.1,2,0,0.5,2,0,1
CUST01446,Dormant Customers,132,1,789.48,5,0,0.0,1,0,1
CUST01447,Dormant Customers,18,1,1665.94,13,0,0.0,1,0,0
CUST01448,Dormant Customers,233,0,0.0,1,0,0.0,0,0,1
CUST01449,Loyal Customers,3,2,874.09,5,1,0.0,2,2,0
CUST01450,Loyal Customers,126,2,1429.2,2,0,0.5,2,0,1
CUST01451,Discount Sensitive,34,1,1506.43,13,1,0.0,1,0,0
CUST01452,Discount Sensitive,116,1,1448.27,10,0,0.0,1,0,1
CUST01453,Loyal Customers,82,2,1354.88,7,0,0.0,2,1,1
CUST01454,Loyal Customers,70,3,2311.47,2,0,0.0,3,2,0
CUST01455,Dormant Customers,335,0,0.0,0,0,0.0,0,0,1
CUST01456,Dormant Customers,17,1,1158.71,7,1,0.0,1,0,0
CUST01457,Dormant Customers,248,0,0.0,0,0,0.0,0,0,1
CUST01458,Dormant Customers,52,1,1462.88,1,0,0.0,1,0,1
CUST01459,Loyal Customers,68,3,1869.62,4,0,0.0,2,0,0
CUST01460,Loyal Customers,128,3,1836.58,4,0,0.0,3,0,1
CUST01461,Loyal Customers,107,2,1214.31,3,0,0.0,2,0,0
CUST01462,Dormant Customers,80,1,388.39,3,0,0.0,1,0,0
CUST01463,Dormant Customers,356,0,0.0,1,0,0.0,0,0,1
CUST01464,Champions,42,2,1743.4,13,0,0.0,1,3,0
CUST01465,Loyal Customers,10,2,670.57,16,0,0.0,1,0,0
CUST01466,Loyal Customers,56,2,1494.87,2,0,0.0,2,1,1
CUST01467,Dormant Customers,89,2,649.13,5,0,0.0,1,0,1
CUST01468,Discount Sensitive,166,1,1034.31,4,0,0.0,1,0,1
CUST01469,Dormant Customers,44,1,1313.43,0,0,0.0,1,1,0
CUST01470,Dormant Customers,241,0,0.0,1,0,0.0,0,0,1
CUST01471,Loyal Customers,77,4,2450.75,8,0,0.0,4,0,1
CUST01472,Loyal Customers,0,4,2039.77,3,1,0.0,3,1,0
CUST01473,Loyal Customers,48,3,2475.68,5,0,0.0,3,1,0
CUST01474,High Value But Unhappy,61,2,959.29,8,2,0.5,2,0,1
CUST01475,Dormant Customers,114,1,650.36,0,0,0.0,1,0,1
CUST01476,Dormant Customers,127,1,370.67,0,0,0.0,1,0,1
CUST01477,Loyal Customers,55,3,1828.06,3,0,0.0,1,2,0
CUST01478,Champions,40,3,3159.76,10,0,0.0,3,0,1
CUST01479,Loyal Customers,42,4,1777.74,0,0,0.0,2,1,0
CUST01480,Dormant Customers,347,0,0.0,3,0,0.0,0,0,1
CUST01481,Loyal Customers,122,2,1650.56,4,0,0.0,2,1,1
CUST01482,At Risk,158,2,1073.55,1,0,0.0,2,1,1
CUST01483,Loyal Customers,7,2,783.94,5,0,0.5,2,0,0
CUST01484,Dormant Customers,111,1,568.21,1,0,0.0,1,0,1
CUST01485,Loyal Customers,69,3,2973.96,6,0,0.333,3,1,1
CUST01486,Dormant Customers,48,1,770.52,5,0,0.0,1,0,1
CUST01487,Dormant Customers,232,0,0.0,1,0,0.0,0,1,1
CUST01488,Champions,33,3,1749.42,14,1,0.333,2,2,1
CUST01489,Champions,41,4,5287.87,9,1,0.0,3,0,0
CUST01490,Loyal Customers,122,2,1360.72,3,0,0.0,2,0,1
CUST01491,Loyal Customers,87,2,1889.89,6,0,0.0,2,0,0
CUST01492,Loyal Customers,62,2,2179.26,10,1,0.0,1,0,0
CUST01493,Loyal Customers,10,2,807.45,0,0,0.0,2,0,0
CUST01494,Dormant Customers,265,0,0.0,1,0,0.0,0,1,1
CUST01495,High Value But Unhappy,89,3,2084.73,0,1,0.0,2,0,0
CUST01496,Dormant Customers,16,1,662.11,9,0,0.0,1,3,0
CUST01497,Champions,35,4,2041.04,9,1,0.25,4,0,0
CUST01498,Champions,12,4,3245.47,14,1,0.0,3,0,0
CUST01499,At Risk,133,1,1510.54,3,0,0.0,1,0,1
CUST01500,Dormant Customers,95,1,269.54,8,0,0.0,1,0,0
CUST01501,Discount Sensitive,66,2,646.43,6,2,0.0,2,0,1
CUST01502,Loyal Customers,80,2,1331.42,15,0,0.5,1,1,0
CUST01503,Dormant Customers,90,1,367.27,8,0,0.0,1,0,1
CUST01504,Dormant Customers,152,1,588.35,0,0,1.0,1,1,1
CUST01505,Discount Sensitive,64,1,608.83,2,0,0.0,1,2,0
CUST01506,Discount Sensitive,140,1,318.41,4,0,0.0,1,0,1
CUST01507,Loyal Customers,125,2,2311.37,5,0,0.5,2,0,1
CUST01508,Dormant Customers,3,1,845.65,10,0,0.0,1,4,0
CUST01509,Champions,6,3,1236.7,17,1,0.333,2,0,0
CUST01510,Loyal Customers,132,2,1667.1,7,0,0.0,2,2,1
CUST01511,Loyal Customers,88,4,2601.14,11,0,0.0,3,1,0
CUST01512,Dormant Customers,43,1,703.24,3,1,0.0,1,0,0
CUST01513,Discount Sensitive,131,1,1062.28,0,0,0.0,1,0,1
CUST01514,Loyal Customers,82,3,1466.5,5,0,0.0,2,3,0
CUST01515,Loyal Customers,96,3,3057.74,4,0,0.0,2,0,0
CUST01516,Discount Sensitive,172,1,421.68,15,0,0.0,1,2,1
CUST01517,Dormant Customers,87,1,628.81,4,0,0.0,1,0,1
CUST01518,Dormant Customers,485,0,0.0,1,0,0.0,0,0,1
CUST01519,Loyal Customers,105,3,3216.75,0,0,0.0,2,0,0
CUST01520,Dormant Customers,19,1,333.93,10,0,0.0,1,0,0
CUST01521,Loyal Customers,10,2,1070.14,2,0,0.0,2,0,0
CUST01522,Dormant Customers,68,1,882.29,2,0,0.0,1,1,1
CUST01523,Loyal Customers,15,4,3702.28,1,1,0.25,3,1,0
CUST01524,Dormant Customers,19,1,2078.4,5,1,0.0,1,1,0
CUST01525,Loyal Customers,56,2,1514.06,1,0,0.0,2,0,0
CUST01526,Champions,9,2,2585.39,7,2,0.5,2,2,0
CUST01527,Dormant Customers,326,0,0.0,1,0,0.0,0,1,1
CUST01528,Discount Sensitive,105,1,424.84,13,0,0.0,1,0,1
CUST01529,Dormant Customers,194,0,0.0,0,0,0.0,0,0,1
CUST01530,Dormant Customers,182,0,0.0,7,0,0.0,0,2,1
CUST01531,Dormant Customers,222,0,0.0,3,0,0.0,0,1,1
CUST01532,Dormant Customers,159,1,776.24,6,0,0.0,1,1,1
CUST01533,Dormant Customers,167,1,697.43,6,0,0.0,1,0,1
CUST01534,Dormant Customers,22,1,416.32,7,0,0.0,1,0,0
CUST01535,Champions,8,5,2197.52,9,0,0.2,3,4,0
CUST01536,Dormant Customers,7,1,1059.82,2,1,0.0,1,0,0
CUST01537,Dormant Customers,123,1,355.81,3,0,0.0,1,0,1
